"id","name","type","lat","lng","zipCode","contact","address","description","theme_id","area_id","img","user_id"
39,"세계자동차&피아노 박물관","문화시설","33.2834376347","126.3499458641","63526","","제주특별자치도 서귀포시 안덕면 중산간서로 1610			","2008년 4월 새로이 개관한 세계자동차&피아노 박물관은 아시아 최초 개인소장 세계자동차&피아노 박물관으로 제주도 서귀포시 안덕면 상창네거리 인근 157,000㎡ 규모에 대한민국 최남단 환상의 섬 마라도가 한눈에 펼쳐지는 아름다운 풍광을 자랑한다. 또한, 클래식카 70여 대, 경비행기 3대 그리고 어린이들이 직접 시운전을 해볼 수 있는 미니 자동차 체험관까지 마련되어 있다.  세계 최초의 자동차인 독일의 ‘벤츠 페턴트카’, 전 세계에 6대뿐인 영국의 ‘힐만 스트레이트8’, 영국 왕실의 전용차로 쓰였던 ‘롤스로이스 실버스퍼’ 등, 좀처럼 보기 힘든 옛날 명품 자동차들을 비롯해 기네스북에도 등재된 경비행기 ‘BD-5’. 전 세계 27개 완성차업체가 제작한 클래식카 59대와 국산차 10대 등, 1890~1970년대 차량 69대가 전시되어 있다.<br>",6,1,"","admin"
40,"아프리카 박물관","문화시설","33.2398992429","126.4290955229","63544","064-738-6565","제주특별자치도 서귀포시 이어도로 49(대포동)","아프리카박물관은 1998년 11월 서울 대학로에 아프리카란 우리에겐 다소 생소한 문화를 토대로 한 박물관을 개관하였으며, 2004년 12월 새로운 문화적 도약을 위해 제주도 서귀포시 중문관광단지 국제컨벤션센터 동쪽에 박물관 건물을 신축하고 이전하였다.<br>서귀포시 중문관광단지에  새롭게 선보인 아프리카박물관의 건물은  서아프리카 말리의 젠네에 위치하고 있는 이슬람 대사원을 토대로 설계하였다. 젠네 대사원은 흙으로 지어진 건물 중 세계 최대규모이며, 국제 문화 협력 교류기관인 유네스코는 전 인류가 함께 보존 해야할 세계문화 유산으로 지정하고 있다. 신축된 아프리카 박물관은 아프리카 대륙 문화의 정통성을 훼손하지 않고 보다 다양한 시각으로 소개하고자 하는 본 박물관의 의지를 표방하고 있다.<br><br>* 아프리카 민속 공연(공연시간 30분) : 1회 11:30 / 2회 14:30 / 3회 17:30<br>※ 매주 월요일은 공연이 없음<br>",6,1,"","admin"
41,"조안베어뮤지엄","문화시설","33.2402687253","126.4340950813","63544","","제주특별자치도 서귀포시 대포로 113(대포동)","제주도 남부 서귀포시의 중문관광단지 내에 위치하고 있는 조안베어뮤지엄은 세계적으로 유명한 테디베어 아티스트인 조안 오의 작업실이자 전시공간이다. 박물관에서는 천연의 소재로 만들어진 테디베어를 만날 수 있으며, 제주 자연의 아름다움과 느긋한 휴식을 취할 수 있는 곳이다. 나지막한 언덕에 있는 조안베어뮤지엄에서는 백여 년 된 오십 그루의 소나무들과 돌담들이 그대로 보존되고 있어 제주 올레를 함께 할 수 있는 곳이다.<br>",6,1,"","admin"
42,"초콜릿 박물관","문화시설","33.2570220058","126.2300235314","63504","","제주특별자치도 서귀포시 대정읍 일주서로3000번길 144			","1,500여 평의 탁트인 시원한 전망을 자랑하는 박물관 앞마당은 제주원석으로 만들어진 야트막한 담으로 둘러져 있어 밖에서도 박물관 정원의 순박한 아름다움을 한껏 느끼게 되어 있다. 박물관 건물 전면에 심어져 있는 감나무들은 건물과 자연스런 조화를 이루며 담을 따라서 삼나무가 녹색의 자연담을 이루고 있어 보는 이로 하여금 녹음의 정취를 자아내게 한다. 남제주군 대정읍 일과리의 대정농공단지내에 위치한 초콜릿박물관은 웅장하거나 화려하지는 않지만 제주의 자연과 어우러진 소박한 규모의 초콜릿전문 박물관이다.<br />화산활동으로 생성된 제주고유의 송이석으로 지어진 박물관건물은 European Style의 이국적인 고성의 느낌을 주며 4958.7m²에 이르는 넓은 대지 위에서 느끼는 아늑함은 내방객들에게 아늑함과 낭만의 서정을 동시에 느끼게 해준다. 초콜릿박물관은 인간과 함께 숨쉬며 살아온 초콜릿의 역사와 오늘날 유럽을 필두로 한 지구상의 모든 초콜릿에 대하여 잘 살펴보고 알 수 있도록 기초 문화의전당 역할과 더불어, 과연 최고 품질의 초콜릿이 무엇인지, 그 맛이 어떠한지를 알 수 있게 한 ""Real Chocolate Place"""" (초콜릿 맛의 명소)이다.<br>""",6,1,"","admin"
43,"제주항일기념관","문화시설","33.5410109898","126.6407703457","63331","","제주특별자치도 제주시 조천읍 신북로 303			","일제는 1910년 한국을 국권침탈하여 식민통치를 하고 무단정치를 실시하여 언론, 출판, 결사를 비롯한 모든 자유를 박탈하자 우리의 선조들은 이에 항거하여 항일투쟁을 해오다 1919년 3월 1일 유관순열사의 대한독립만세운동으로 한반도 전역에서 체계적이고 조직적인 항일만세운동이 펼쳐져 조국 광복의 밑거름이 되었기에 우리나라의 3월은 특별한 의미를 지니고 있다.<br />기미년 3.1 독립만세운동은 제주지역까지  이어져 1919년 3월 21일부터 3월 24일까지 제주도 제주시 조천읍 소재 미밋동산(지금은 만세동산이라 부름)에서 거행되었다. 이러한 선열들의 뜻을 기리고 계승하기 위하여 1993년부터 의거지인 이곳에서 기미 독립운동 만세대행진 행사가 매년 열리고 있는 가운데 지난 1991년 재일동포 김봉각씨의 5억원 기탁으로 3.1독립운동기념탑이 건립된 계기로 조천만세동산 성역화사업이 추진되었다.<br>",6,1,"","admin"
44,"테디베어뮤지엄 제주","문화시설","33.2536335404","126.4102024105","63535","","제주특별자치도 서귀포시 중문관광로110번길 31(색달동)","흔하게 서양 어린이들이 하나씩은 갖고 있는 '곰돌이' 인형은 단순한 완구가 아닌 가족과 같은 느낌이 든다. 한국의 대표적 관광지 제주도 중문관광단지내에 위치한 곰인형박물관, 일명 테디베어뮤지엄(Teddybear Museum)은 지난 2001년 4월 개장, 가족단위나 연인이 함께 즐길 수 있는 테마파크로 자리 잡았다. 영국, 일본, 미국 등지에서는 이미 널리 알려진 테디베어 박물관이지만 우리로서는 다소 생소한 이색박물관으로, 곰인형에 관해서는 세계 최대규모(총면적 13,553㎡, 연건평 4,297㎡)를 과시하며 제주를 찾은 관광객들에게 색다른 여행의 묘미를 안겨준다.'테디베어'는 우리가 흔히 곰돌이 인형이라고 즐겨 부르는 곰의 모양의 봉제완구를 통칭하는 말로, 미국의 제 26대 대통령인 테어도어 루즈벨트 시절 곰사냥에서 한 마리도 잡지못한 대통령을 위해 한 보좌관이 생포해 온 새끼곰을 풀어주었다는 이야기가  당시 언론에 크게 실리면서, 한 실업가가 이를 본딴 인형을 상업적으로 만들어 팔면서 널리 알려지게 되었다.<br>",6,1,"","admin"
45,"제주도민속자연사박물관","문화시설","33.5064214033","126.5313500889","63270","","제주특별자치도 제주시 삼성로 40			","제주특별자치도민속자연사박물관은 제주도 고유의 고고·민속 자료와 동물, 광·식물, 해양생물 자료들을 수집하고 조사 연구를 통해 전시하고 있는 곳이다.<br /> 지난 1984년 5월 24일 개관한 이래 실물자료와 모형·마네킹 등을 활용해 입체적으로 전시함으로써 이국적인 느낌을 주는 제주문화를 보다 쉽게 이해할 수 있도록 하고 있다. 로비에 대형어류 및 해양생물 디오라마 전시를 비롯하여 제주도 형성사, 여러가지 암석, 한라산의 식물 수직분포도, 곤충, 포유류 등 제주의 형성과정과 여러 자연생태까지도 한눈에 볼 수 있다. 그리고 제주인의 일생, 생업, 의식주 등을 통해 과거 제주인의 생활을 접할 수도 있다.",6,1,"","admin"
46,"감귤박물관","문화시설","33.2711819574","126.6080904173","63605","","제주특별자치도 서귀포시 효돈순환로 441(신효동)","서귀포감귤박물관은 제주특산물인 감귤을 테마로 감귤의 세계를 한눈에 보고, 느끼고, 체험할 수 있도록 개관한 공립전문박물관으로 감귤의 역사와 문화, 산업과 노동현장을 엿볼 수 있는 의미있는 전시 등을 통해 제주인의 삶의 모습을 반추해 볼 수 있다.<br />감귤의 발생, 역사와 종류, 재배방법 등을 다양한 패널과 영상으로 구성하고, 유리온실에는 전 세계 84품종의 감귤류를 식재 전시하여 사계절 싱싱한 감귤(생과)을 감상할 수 있도록 조성되어 감귤에 관한 모든 것을 체험하고 배울 수 있는 곳이다.<br>",6,1,"","admin"
47,"제주현대미술관","문화시설","33.3398745180","126.2656713719","63005","","제주특별자치도 제주시 한경면 저지14길 35			","2007년 9월 1일에 개관한 제주현대미술관은 본관과 분관으로 이루어져 있으며, 본관은 지하1층·지상2층의 연면적 1,773㎡으로 김흥수화백 기증작품전시 특별전시실과 상설전시실, 그리고 2개의 기획전시실 및 수장고·자료실·아트샵 등으로 구성되어 있으며, 분관은 지상1층의 연면적 166㎡ 건물로 박광진화백 기증작품이 특별전시되어 있다. 이 밖에도 제주현대미술관이 위치한 약 99,383㎡의 저지문화예술인마을에는 20여동의 예술인 창작 건축물이 건축되어 있고 1,000여 명이 동시관람이 가능한 야외공연장 시설과 어린이 야외조각공원 등 복합문화공간으로서의 기반을 갖추어 가고 있다.<br /><br />* 2005년 12월 착공한 이후 지금까지 총 34억 원을 투자해 제주자연 친화성을 우선으로 건축경기 현상공모로 최우수작품인 김건촉(건축사 김석윤)이 실시설계를 한 작품<br>",6,1,"","admin"
48,"제주민속촌","문화시설","33.3212774115","126.8431355929","63629","","제주특별자치도 서귀포시 표선면 민속해안로 631-34			","제주민속촌은 2001년에 개관한 제1종 전문 박물관으로 1890년대를 전시 기준 연대로 하여 제주의 민속자료를 종합적으로 정리하여 전시하고 있으며, 100여채에 달하는 제주 전통가옥은 제주도민이 생활하였던 가옥과 돌, 기둥 등을 그대로 옮겨와 복원해 전시하고 있다. 이 전통 가옥에는 생활용구, 농기구, 어구, 가구, 석물 등 민속자료가 전시되어 있다. 제주민속촌에는 제주는 물론 우리나라의 향토수종 및 꽃들을 식재하여 사계절 내 꽃들을 볼 수 있으며 재래흑돼지 및 가금, 가축을 사육하고 있어 자연학습장 기능도 겸하고 있다. 이외에도 다양한 테마별 전시장과 체험가옥, 전통민속놀이 체험장을 통해 다양한 볼거리와 체험거리를 제공하고 있다.<br>",6,1,"","admin"
49,"김영갑 갤러리(두모악)","문화시설","33.3724080600","126.8542667942","63635","","제주특별자치도 서귀포시 성산읍 삼달로 137			","루게릭병으로 인해 거동조차 불편했던 몸으로 옛 삼달초등학교를 직접 다듬고 손질해서 멋진 갤러리로 탈바꿈시킨 사진작가 고 김영갑씨의 열정과 제주도의 고요와 평화를 담은 그의 작품을 감상할 수 있다. <br />바람처럼 제주도의 겉모습만 훑고 떠나는 관광객들은 좀체 느껴보기 어려운, 제주도의 아름다운 속살이 그의 작품 속에 고스란히 드러나 있다. 오름, 초원, 바다, 안개, 바람, 하늘, 그리고 왠지 모를 쓸쓸함까지 제주도에 존재하는 모든 것을 그의 사진 속에서 찾아볼 수 있다.<br>",6,1,"","admin"
50,"제주 탑동해변공연장","문화시설","33.5179061303","126.5243032176","63165","","제주특별자치도 제주시 중앙로 2(삼도이동)","제주시의 가장 북쪽인 삼도2동 탑동 제2공원에 소재한 제주해변공연장은 아름다운 제주해변 풍광과 함께 시원한 바다내음을 음미하며 다양하고 수준높은 무대 공연을 관람할 수 있는 야외공연장이다. 1993년 착공, 95년 3월에 대지면적 10,200㎡에 건물 연면적 1,955 ㎡ 지상 3층의 공연장 건물과 노천 객석 2500여 석 규모로 전국 유일의 바다가에 인접한 공연장으로 준공되었으며 구조를 갖춘 공연장으로는 국내 최초의 야외공연장이었다.<br>",6,1,"","admin"
51,"제주서커스월드공연장","문화시설","33.3143952464","126.3449344975","63524","","제주특별자치도 서귀포시 안덕면 동광로 214			","* 현재 휴관 중이므로 방문 전 확인 요망제주서커스월드공연장(구, 해피타운)은 제주씨월드(주)에서 새로운 관광 및 공연 문화의 발전을 위하여 중국에서도 인정받는  최고의 기예단을 엄선한 최상의 스텝으로 구성되어 설립된 정통중국기예 공연장이다. 2004년 1월에 공연을 시작하여 제주도 최고의 관광지이자 공연장으로 자리매김하였으며, 특히 국내에서 최초로 소개되는 오토바이공연은 지금까지는 경험하지 못한 최고의 공연으로 극찬받았다. 2007년 하반기부터는 국내 최초로 또 한번 가위춤을 선보였으며, 중국단원으로 구성된 우리의 음악 아리랑을 선보이면서 공연장의 새로운 패러다임을 선보이고 있다. 예술성까지 가미된 공중 자전거쇼를 비롯한 서커스월드의 공연은 제주도민은 물론, 제주도를 찾는 모든 관광객들이 한번쯤은 경험해 볼 만한 최고의 공연이다.<br>",6,1,"","admin"
52,"제주세계성문화박물관","문화시설","33.2462414754","126.5092439880","63572","","제주특별자치도 서귀포시 월드컵로 33(법환동)","인류가 서로 다른 환경속에서 삶들을 살아오면서 각 지역마다 다르게 표현한 다양한 性문화들을 모아놓고 즐기며 보기도 하고 보는 우리 모두가 이성과 함께 性문화를 만들어 간다는 것을 공감하며 감추어진 문화에서 나타나는 문화의 공간으로 함께 즐기며 재미있는 시간이 되기를 바라는 장소이다.  각국의 성문화를 엿볼 수 있는 그림과 조각, 자연물 등 2천여점의 성 유물이 전시 중이다.<br>",6,1,"","admin"
53,"헬로키티아일랜드","문화시설","33.2900841569","126.3521344149","63526","","제주특별자치도 서귀포시 안덕면 한창로 340			","헬로키티아일랜드는 세계에서 많은 사랑을 받고 있는 캐릭터 헬로키티를 주모델로 한 캐릭터 전문 전시관이다. 헬로키티의 역사, 가족, 음악과 공연교육, 전시, 3D영상관, 체험활동, 기획작품 갤러리 등 다채롭고 풍성한 문화 공간이자 다양한 헬로키티상품을 만날 수 있는 Brand shop으로 구성되어 있다.<br>",6,1,"","admin"
54,"제주 추사관","문화시설","33.2498068953","126.2785639201","63517","","제주특별자치도 서귀포시 대정읍 추사로 44			","제주추사관은 조선후기 대학자이자 예술가인 추사 김정희 선생의 삶과 학문 예술세계를 기리기 위해 지난 2010년 5월 건립되었다. 제주추사관의 전신은 1984년 지주지역 예술인들과 제주사 연구자들의 노력으로 건립된 추사유물전 시관이다. 그러나 전시관이 낡은데다, 2007년 10월 추사유배지가 국가지정문화재로 승격되면서 그 격에 걸맞게 재건립되어야 한다는 여론에 따라 새롭게 제주추사관을 완공하였다. 제주추사관은 추사기념홀을 비롯해 3개의 전시실과 교육실, 수장고 등의 시설을 갖추고 있으며, 부국문화재단, 추사동호회 등에서 기증해 주신 '예산김정희종가유물일괄', 추사 현판 글씨, 추사 편지 글씨, 추사 지인의 편지 글씨 등을 전시하고 있다.<br>",6,1,"","admin"
55,"드라마월드","문화시설","33.3519191227","126.3605878552","63040","","제주특별자치도 제주시 애월읍 화전길 3			","드라마월드는 1500평의 실내 세트장으로 되어 있는 드라마 스튜디오다. 실제 실내 드라마 세트장과 복원 세트장이 함께 있는 스튜디오로 전시관 내 모든 의상과 소품은 무료로 체험할 수 있다. 단 한복, 웨딩드레스 체험만 유료로 진행하고 있다.(별도 요금 : 5,000원) 드라마월드에서는 서부시대, 유럽거리 등 월드 세트장에서 웨스턴 웨딩, 카우보이, 셀프 웨딩, 모자장수, 왕좌의 게임 체험을 할 수 있는 월드스튜디오와 한국사극 세트장과 한류 세트장, 1900년대 세트장, 테디베어 특별전시를 관람할 수 있다.<br>",6,1,"","admin"
56,"제주커피박물관 Baum (제주커피박물관 바움)","문화시설","33.4398957772","126.8991669121","63641","","제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17			","제주 커피박물관 바움은 약 2만 2천 평 규모의 숲이 한눈에 보이는 커피 박물관이다. 박물관, 전망대, 솔밭 공원, 삼나무, 편백 숲 등 규모가 커서 반나절 정도 둘러보기 좋은 관광 코스다. 커피 박물관은 200년 역사를 가진 커피에 대해 깊은 고찰과 연구가 묻어난 곳이다. 전시실에는 세계 여러 나라에서 수집한 커피 그라인더와 로스터기, 커피 팟과 잔 세트 등이 전시돼 있다. 체험실과 로스팅 실에서는 커피 브루잉 체험이 가능하고, 로스팅하는 모습을 볼 수 있다. 2층 라운지에서는 신선한 커피와 베이커리를 즐길 수 있다.",6,1,"","admin"
57,"법환동 청소년문화의집","문화시설","33.2355344019","126.5141993540","63573","","제주특별자치도 서귀포시 막숙포로 70-1			","법환동 청소년문화의집은 지역청소년들의 건전한 여가생활영위 및 청소년들의 푸른성장을 위하여 다양한 문화교육활동과 청소년활동지원사업을 운영하고 있다.<br>",6,1,"","admin"
58,"아쿠아플라넷 제주","문화시설","33.4328331325","126.9278590339","63642","","제주특별자치도 서귀포시 성산읍 섭지코지로 95			","아쿠아플라넷제주는 제주 동부 성산일출봉 옆에 위치한 국내 최대의 아쿠아리움이다. 수조 용적량이 1만 800톤에 달하는 월드 클래스급 초대형 해양종합문화시설로써, 전시생물 450여종 4만5천여마리의 생물들이 전시되어 있다. 특히 최대 6,000톤까지 해수를 수용할 수 있는 메인(Main)수조는 2만 7천마리의 어류를 관람할 수 있는 초대형 수조로 수조앞면(가로23mX세로8.5mX수심11m)에서 바라보다보면 마치 바닷속에 들어와 있는듯한 착각을 불러온다. 이러한 아쿠아리움시설은 현재 아쿠아플라넷여수의 2배, 삼성코엑스 아쿠아리움의 3.6배, 부산씨라이프의 3배의 규모이다. 매 시간마다 진행하는 오션아레나 공연과 제주전통해녀시연은 또 다른 볼거리이다.<br /><br />※개관일 : 2012년 7월 14일<br>",6,1,"","admin"
59,"삼매봉도서관","문화시설","33.2447978549","126.5512403807","63594","","제주특별자치도 서귀포시 남성중로153번길 15(서홍동)","제주특별자치도에 있는 15개의 공공도서관 중 한 곳으로 서귀포시 서홍동에 있다. 다양한 자료를 수집·제공함으로써 도민의 독서생활화에 기여하고 있으며, 다양한 계층별 독서·문화프로그램을 통해 도민들의 평생교육 실현에 앞장서고 있는 문화·소통의 복합공간이다.<br>",6,1,"","admin"
60,"조천읍도서관","문화시설","33.5377090094","126.6676791949","63333","","제주특별자치도 제주시 조천읍 일주동로 1189			","제주특별자치도에 있는 15개의 공공도서관 중 한 곳으로 제주시 조천읍에 있다. 다양한 자료를 수집·제공함으로써 도민의 독서생활화에 기여하고 있으며, 다양한 계층별 독서·문화프로그램을 통해 도민들의 평생교육 실현에 앞장서고 있는 문화·소통의 복합공간이다.<br>",6,1,"","admin"
61,"휘닉스 제주 섭지코지","숙박","33.4302500880","126.9280674087","63642","064-731-7000~5","제주특별자치도 서귀포시 성산읍 섭지코지로 107			","천혜의 자연과 비일상의 즐거움이 공존하는 휘닉스 제주 섭지코지는 숙박, 휴양, 레져, 문화가 공존하는 친환경 해양 종합리조트로, 리조트 면적만 66만㎡로 바다를 향해 호리병 모양으로 뻗어 있는 섭지코지 전체를 아우르는 규모로 세계자연문화유산 성산일출봉과 마주하고 있다.<br>세계적인 건축거장 안도다다오가 직접 설계한 글라스하우스, 지니어스로사이 및 마리오보타의 아고라 등 현대 건축 작품들을 만날 수 있다. 콘도미니엄은 34평형 실, 54평형 실 등 총 300여 실로 구성되어 있으며 실내·외 수영장과 해양레포츠센터, 테라피센터, 로비라운지(섭지), 한식당(일출봉), 노래방(콩콩)과 가요주점(문라이트) 등의 부대시설을 비롯한 편의점(CU)와 PC방, 테디베어, 허브, 기념품샵 등의 편의시설을 갖추고 있다. 휘닉스 제주의 유원지인 ‘섭지코지’ 의 해안 절경을 만끽할 수 있음은 물론, 전동카트, 자전거, 해마열차, 꽃마차 등 레포츠 시설도 마련되어 있다.",8,1,"","admin"
62,"토비스콘도 제주","숙박","33.4631615996","126.3117312768","63043","064-799-4400","제주특별자치도 제주시 애월읍 애월로1길 8			","토비스콘도 제주는 '애월'의 한담해변(패들보드, 서핑, 스쿠버, 카약)에 있는전통있는 휴양콘도이다. 이곳은 올래길이나 라이딩코스와 이어져 있고 전지훈련, 수학여행, 기업 연수 등의 편리한 입지조건을 가지고 있다.",8,1,"","admin"
63,"스타즈 호텔 제주 로베로(구 로베로호텔)","숙박","33.5128872053","126.5220229746","63168","064-757-7111","제주특별자치도 제주시 관덕로 26			","제주의 자연과 생활을 한눈에 경험할 수 있는 스타즈 호텔 제주 로베로는 내 집 같은 편안한 서비스로 고객에게 최고의 가치를 선사한다. 객실은 커튼을 젖히면 푸른빛 바다가 살며시 내려와 앉는 쾌적한 공간의 실내 분위기로 다양한 최신 설비를 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다.이태리식 정통 디자인으로 연출된 최고의 분위기로 연회문화를 선도하는 대연회장은 각종 세미나, 회갑, 결혼 등 다양한 모임을 한결 격조 높은 분위기로 이끌어준다.스타즈 호텔 제주 로베로의 사우나는 완벽하게 조화시킨 휴식공간과 함께 지하에서 분출되는 천연의 생수로 피로에 지친 하루를 상쾌하게 풀어준다. 또 이용실&마사지에서는 여행에서 쌓인 피로를 마사지로 말끔히 씻어낼 수 있는 최고의 건강휴식처이다. 이처럼 편안한 여행의 즐거움을 마음껏 만끽하고 삶의 여유와 넉넉함을 즐기며 추억으로 간직할 소중한 시간을 만들 수 있는 격조 높은 휴식처가 될 수 있도록 스타즈 호텔 제주 로베로는 항상 정성이 깃든 최고의 서비스를 제공하고 있다.",8,1,"","admin"
64,"제주 오리엔탈호텔","숙박","33.5176172015","126.5198091709","63166","064-752-8222","제주특별자치도 제주시 탑동로 47			","제주시 탑동 해변가에 아늑한 남국의 정취를 맞이하며 서 있는 제주오리엔탈호텔은 다양한 객실과 500명의 국내/외 세미나를 동시에 개최할 수 있는 대연회장과 3개소의 중소형 연회장, 그리고 각종 레스토랑과 사우나 시설을 갖추고 있다. 제주오리엔탈호텔은 리조트 고객과 비즈니스 고객을 위한 최적의 장소, 최고의 시설을 갖추고 있다.<br /><br />또한 제주 국제공항과 4Km 이내의 거리에 위치하고 있어 매우 편리한 교통을 자랑하며 제주시 중심가에 자리하고 있어 쇼핑은 물론 먹을거리, 즐길 거리 등이 있다. 호텔 바로 앞 탑동 해변가를 따라 산책로와 공원이 조성되어 있어 새벽 조깅 및 산책이 가능하고 호텔에서 서쪽으로 10분 정도의 거리에 있는 용두암 및 해안도로와 카페촌은 최적의 드라이브 장소와 데이트 코스로 손꼽히고 있다. 호텔 바로 옆으로는 횟집과 토속음식점들이 즐비하게 늘어서 있어 제주의 맛과 멋을 풍기며 미식가들의 환영을 받고 있다.<br /><br />호텔 내의 부대시설로는 비즈니스센터, 카지노, 커피숍, 로비라운지, BAR 등이 마련되어 있으며 설비와 고객의 취향을 만족시켜주는 최상의 서비스를 통해 편안하고 안락하게 지내실 수 있도록 모든 편의를 제공하고 있다.<br>",8,1,"","admin"
65,"라사니아캐슬","숙박","33.3735137915","126.8727651671","63634","064-784-6027","제주특별자치도 서귀포시 성산읍 일주동로 5199			","자연과 하나된 고급스러움을 더한 유럽형 리조트 라사니아캐슬은 표선바다를 수놓은 붉은 노을이 바다처럼 내려앉는 곳에 위치해 있다. 고단한 하루를 마친 태양이 황혼의 석양을 뽑낼 때 일상에 지친 모든 이들에게 일몰의 여운을 방 한가득 담아 선사한다. 자연과 하나되는 친근함을 모티브로 더 여유롭고 건강한 휴식을 위해 건축물 전체에 싱그러운 자연의 향기를 담았다.잔잔한 수평선을 바라보며 프라이빗하게 즐기는 수영장과 야외스파, 자연의 여유로움을 느끼며 거닐 수 있는 산림욕장과 산책로, 가족과 함께 맛있는 바비큐 파티를 즐길수 있는 바비큐장등 다양한 부대시설을 경험할 수 있다.",8,1,"","admin"
66,"서귀포KAL호텔","숙박","33.2443539282","126.5808072727","63599","064-733-2001","제주특별자치도 서귀포시 칠십리로 242			","바닷가에 위치한 서귀포칼호텔은 앞으로는 그림처럼  섬들과 넓은 바다 그리고 뒤로는 병풍처럼 한라산이 보이는 곳에 위치한 리조트풍의 호텔로서 서귀포를 방문하는 모든 분들이 가장 편리하게 이용할 수 있다. 제주시와 공항으로부터 50분, 서귀포 시내로부터 10분, 그리고 오사카에서는 약 1시간 반, 도쿄에서는 약 3시간 거리에 위치하고 있다.<br><br>수려한 자연의 신비와 남국의 꿈과 낭만을 담은 서귀포칼호텔은 지하 2층, 지상 9층의 규모로 남태평양이 한눈에 바라다 보이는 씨 사이드와 한라산 전망이 아름답게 펼쳐진 마운틴 타입까지 전통양식의 온돌방과 침대방, 스위트룸 등의 객실을 갖추고 있다.<br><br> 각종 국제회의시설의 대연회장부터 가족 연회실에 이르기까지 행사장으로 마련된 대·중·소 연회실에서는 사회단체와 직장의 기념회를 비롯하여 결혼식, 약혼식, 회갑연이 가능하고 남태평양이 바라다 보이는 레스토랑, 로비라운지, 피트니스센터(사우나, 헬스, 실내수영장), 산책로 등을 갖춘 패밀리 리조트 호텔이다.<br>",8,1,"","admin"
67,"조은리조트","숙박","33.2357951330","126.4920040497","63564","064-739-0640","제주특별자치도 서귀포시 이어도로 721(강정동)","제주도 서귀포시에 위치한 조은리조트는 다양한 최신 설비를 갖추고 있으며 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다. 또한 다양한 평수와 각각의 다른 주제와 색깔을 지닌 객실을 갖고 있다. 침대, 소파, 식탁 등 모든 가구는 제주 장인이 직접 디자인하고 제작한 원목가구로 본드나 페인트를 전혀 사용하지 않았으며 가구 하나하나에도 살아있는 자연의 숨소리를 담았다.<br /><br />부부와 연인들의 결혼기념일, 생일 등 다양한 추억을 남길 수 있는 이벤트 등은 이색적인 공간속에서 더욱 특별함을 느낄 수 있다. 각종 차와 입욕제는 직접 만든 순수 자연산으로 마음 놓고 즐길 수 있으며, 유네스코 전통작품으로 인증된 제주 흙으로 만든 제주 도예의 세계를 만나볼 수 있는 공간도 준비되어 있다. 세미나실, 노래방, 레스토랑, 수영장, 바비큐장 등 편리한 각종 부대시설은 고객들의 휴식에 한층 즐거움을 더해주며 관광지와 유원지, 낚시, 스포츠 시설 등 모두 반경 5분 거리에 있어 언제 어디서든 만족을 느낄 수 있는 휴양지이다.<br>",8,1,"","admin"
68,"금호리조트 제주","숙박","33.2737526275","126.7028238197","63620","064-766-8000","제주특별자치도 서귀포시 남원읍 태위로 522-12			","금호리조트 제주는 남원관광지에 위치하고 있으며 초원과 해안절벽을 끼고 세워져 있다. 서귀포에서 동측방향으로 15km, 표선으로부터 서남방향으로 5km 지점에 위치하고 있어 서귀포 중문 관광단지와 제주민속촌, 성산일출봉 등 풍부한 주변관광지를 가지고 있다. 모든 객실에는 에어컨이 완비되어 있고 케이블/위성 채널, 냉장고 및 평면 TV도 제공하고 있다. 부대시설로는 편의점, 연회장, 특산품점, 아쿠아나(실내수영장) 등이 마련되어 있다.",8,1,"","admin"
69,"켄싱턴리조트 서귀포","숙박","33.2335425563","126.4890126926","63564","064-739-9001","제주특별자치도 서귀포시 이어도로 684			","켄싱턴리조트 서귀포는 송림지대에 자리 잡았기 때문에 초기 설계부터 자연친화적인 측면을 강조했다. 제주에서 유일한 담수 강정천과 서귀포 앞바다에 위치해 천혜의 입지조건을 갖추고 있으며 원래 인적이 드문 곳이라 조용하다.",8,1,"","admin"
70,"푸른제주 펜션","숙박","33.4659879111","126.9345132486","63643","064-783-4830","제주특별자치도 서귀포시 성산읍 한도로 256			","아름다운 세계 7대 경관 성산일출봉 바로 앞에 위치한 최고의 전원휴양지인 성산일출봉과 우도가 보이는 곳에 푸른제주가 자리하고 있으며 모든 객실에서 바다가 보이고 바다내음을 맞을 수 있는 푸른제주 펜션이다. 주변으로는 광치기해변트레일, 펜션앞 조개잡이 무료체험장과 용당바닷길 산책로가 있어 최고의 풍광을 자랑하고 있다.<br>",8,1,"","admin"
